101450,"PrairieWave Black Hills, LLC - SD"
101451,"Northstar Access, LLC"
101452,"Slo Cellular, Inc."
101453,"The Beeper People, Inc. dba Airpage"
101454,"Futureway Communications, Inc."
101455,"Nebraska Radio Telephone Systems, Inc."
101456,1276998 Ontario Limited DBA Gateway Telephone
101457,"SNC/UNAT, LLC"
101458,Fox Communications Corporation
101459,Dell Tel Coop Inc
101461,VDL Inc. dba Global Telecom Brokers
101462,"Connect Communications, LLC - NC"
101463,"Mobile Communication Service, Inc."
101464,Caribbean Cellular Telephone DBA Boatphone
101464,Caribbean Cellular Telephone DBA Boatphone
101465,"Liberty Telecom, LLC"
101466,Government of the Virgin Islands (British)
101467,Northwest Telephone Incorporation
101468,"Universal Telecommunications, Inc."
101469,"Cogeco Cable Canada, Inc."
101470,"Communications Plus, Inc. - WV"
101471,"Oneida Network Services, Inc."
101472,Ralph J. Gonthier dba Radio Communications Service
101473,"Louisa Communications, LC"
101474,U.S. Telepacific Corp.
101475,Pacific Wave Communications
101476,"SEI Data, Inc. - IN"
101477,Lincoln Communications
101478,"ISP Telecom, Inc."
101479,"Office of the Manager, National Communications System"
101480,"Transamerica Communications Technologies, Inc."
101481,"C1.Com, Inc."
101482,"Cedar Communications, LLC"
101483,Maguire Electronics
101484,"MBO Wireless, Inc."
101486,Axxent Corp. - Canada
101487,"Mr. Beeper, Inc."
101489,"24-7 Telcom, Inc. - WI"
101490,"Miles Communications, Inc. dba Enhanced Telecommunications Co."
101491,Teepage Inc. Communications
101492,Eastlink Limited
101493,"Onvoy, Inc."
101494,"R.F.B. Cellular, Inc."
101495,"Newcomm Wireless Services, Inc."
101496,Guam Cellular & Paging dba Saipan Cellular & Paging
101497,"Norigen Communications, Inc."
101498,"The Paging Source Group, LLC"
101499,"Paging Source USA, LLC"
101500,Rural Telephone Company
101501,"Eagle Telephone System, Inc."
101502,"E.Com Technologies, LLC - IN"
101503,"Access Plus Paging, Inc. dba All City Answering Service Co."
101504,"South Canaan Cellular Communications Company, LP"
101505,WWC Paging Corporation
101506,"E-Tel, LLC - KY"
101507,Oxford County Telephone Service Co. dba Oxford Networks - ME
101508,Northwest Missouri Cellular Limited Partnership
101509,South #5 RSA Limited Partnership
101510,"Buffalo-Lake Erie Wireless Systems Co., LLC"
101511,"Westgate Communications, LLC dba WestTel"
101512,DFT Local Service Corporation dba DFT Select One - NY
101513,Valuelinx Corporation - AR
101514,"Concho Cellular Telephone Co., Inc."
101515,TMP Corp.
101516,"Central Texas Technologies, LP - TX"
101517,"Coleman County Telecommunications, Ltd. dba Trans Texas PCS"
101518,Gervais Telephone Company dba Datavision Communications - OR
101520,"Pathwayz Communications, Inc. - TX"
101521,"Fitch, F. Cary"
101522,Telecommunications (Bermuda & West Indies) Ltd.
101523,"Firstdigital Telecom, LLC - UT"
101524,"Hosting-Network, Inc. - FL"
101525,"Fiber Data Communications, Inc."
101526,"Local Access Prime, LLC - WA"
101527,"Mercednet, Inc. - CA"
101528,"Bitwise Communications, Inc. - IL"
101529,"Duluth Pcs, Inc."
101530,"Guthrie Telecommunications Network, Inc. - IA"
101531,Tennessee RSA No. 3 Limited Partnership dba Eloqui Wireless
101532,"West Carolina Communications, LLC - SC"
101533,"S & T Communications, LLC - KS"
101534,North Carolina RSA 3 Cellular Telephone Company dba Carolina Wes
101535,"Powertelnet Communications, Inc. - WA"
101536,"Key Communications, LLC"
101537,Ozborn Communications Service
101538,"Paging USA South, Inc."
101539,Unitel Corporation
101541,"Telemaxx Communications, LLC"
101542,"Mid-State Electronics, Inc. dba Metro-Page"
101543,Tracy Corporation II
101544,"AAA Communications, Ltd."
101545,Mid-Missouri Cellular (Bellcore Assigned)
101546,"Reisenweaver Communications, Inc. dba RCS Communications Group"
101547,"American Mobilphone Paging, Inc."
101548,"D2 Wireless, Inc."
101549,"ExOp of Missouri, Inc."
101550,Winnebago Cooperative Telephone Association - IA
101551,"Adcom, Inc."
101552,"Northern Valley Communications, LLC"
101553,"BTC, Inc."
101554,"Modern Communications of Greenville, MS, Inc. dba Modern Com"
101555,"Ace Link Telecommunications, Inc."
101556,"Net LEC, Inc."
101557,"Personal Communication Network, Inc."
101558,Copper Valley Cellular
101559,"ACS Wireless, Inc."
101560,Message Center Beepers
101561,United States Cellular Corp.
101562,Arctic Slope Communications & Cellular
101563,"Weblink Wireless, Inc."
101565,"Highland Cellular, Inc. - VA"
101566,Southwest Paging - TX
101567,Telephone Connection of Los Angeles - CA
101568,Ventures In Paging
101569,"ASAP Paging, Inc. - TX"
101570,"AT&T Wireless Services, Inc. (Fixed Wireless Services)"
101571,Metrocall
101572,"Communications Sales & Services, Inc. dba CSSI"
101573,"Beeper Systems, Inc."
101574,"Map Mobile Communications, Inc."
101575,Mobil Radio Communications dba Mobilfone
101576,"Unicom, Inc."
101577,"Jackson Mobilphone Co., Inc."
101578,S & S Communications/Alterna-Cell
101579,"Dallas Nextfone Systems, LC"
101580,"Preferred Networks, Inc."
101581,"ABC Paging City Beepers, Inc."
101582,"AIRPEAK Communications, LLC"
101583,Bell Mobility
101584,Innotech Corporation
101585,"Holsum Baking Co, Inc. dba Cap Rock Communictions"
101586,"Cellular South, Inc."
101587,"Pagers Plus dba Pageprompt, Inc."
101588,"Adbeep, LLC"
101589,Valley Telecommunications Company
101590,"Cal-One Cellular, LP"
101591,"Pass Word, Inc."
101592,"Page Express, Inc."
101593,"Protecom Atlanta, Inc."
101594,"Coeur D'Alene Answering Service, Inc."
101595,"The Great American Enterprise, Inc. dba MPW Paging"
101596,"Baker's Electronics & Comm., Inc."
101597,"Digi-Page, Inc."
101598,"Public Service Cellular, Inc."
101599,"Delta Telepage, Inc."
101600,"Merryville Investments, Ltd dba Best Page"
101601,"Arch Wireless Holdings, Inc."
101602,"Advanced Wireless Network, Inc."
101603,RSA 1 Limited Partnership dba Celluar 29 Plus
101604,"Dobson Cellular Systems, Inc."
101605,Info Page
101606,Heartland Communications
101607,New Cell dba Cellcom
101608,California RSA Limited Partnership dba Golden State Cellular
101609,RF Communications
101610,Cellular Page
101611,"Southern Ohio Commun Services, Inc."
101612,Standard Electronics
101613,"Supercom, Inc."
101614,"Metro Beeper Service, Inc."
101615,"RCC Holdings, Inc."
101616,RCC of Pennslyvania dba Beeper Rental Service
101617,"Novo, Juan dba American General Distributors, Corp."
101618,Thumb Cellular LP
101619,AirStar Paging
101620,"Multi Computer Systems, Inc."
101621,Instant Page
101622,Digi Comm Communication
101623,"Matanuska Kenai, Inc. dba Cellular Connection"
101624,General Communications & Electronics Corporation
101625,"Communitronics, Inc."
101626,South Texas Paging
101627,Texas Instruments
101628,Cybertel Minneapolis Paging Corp. dba Minncomm
101629,"Schuylkill Mobile Fone, Inc."
101630,"Virginia Cellular, Inc."
101631,"Southern Communications Services, Inc."
101632,Moraine Radio
101633,"Mid-Tex Cellular, Ltd."
101634,Bristol Bay Cellular Partnership
101635,"Don Clark's Radio Electronics, Inc."
101636,"Pocket Communications, Inc."
101637,"RCC, Inc. dba Radio-Comm"
101638,"Crystal Communications dba Multipage, Inc."
101639,Electronic Engineering Company
101640,"Priority Paging, Inc."
101641,Great Lakes of Iowa dba Cellular One
101642,Commtronix
101643,Answer America
101644,Cellular Properties
101645,"Telebeeper Connection, Inc. dba Crystyan Paging Network"
101646,Business Service Center
101647,"H.E.I. Communications, Inc."
101648,"Novacom, Inc."
101649,Pagestar
101650,"Porta-Phone Div. of John H. Phipps, Inc."
101651,Hawaiian Wireless
101652,Cable & Communications Corporation
101653,"Earhart Communications, Inc."
101654,"Charles F. Moffatt dba Moffatt Wireless, LLC"
101655,"Beepermart, Inc."
101656,"Communications Sales & Service, Inc. dba Pagers Unlimited"
101657,Easy Comm Beepers
101658,"Kelley's Tele-Communications, Inc."
101659,"Indiana Paging Network, Inc."
101660,"Trinity International, Inc."
101661,"Advantage Communications, Inc."
101662,"Multi-Channel Systems, Inc."
101663,"Memphis SMR, LP dba Comserv Co."
101664,Americell Communications
101665,Wayne Markis dba Handy Page
101666,"MPF, Inc. dba Futurecomm"
101667,Redi-Call Communications Co.
101668,"Mobile Communications Service of Bowling Green, Inc."
101669,Wood Communications dba Cellpage
101670,"Fromm Services, Inc."
101671,"Texas Communications, Inc."
101672,McManus Communications
101674,"Allsafe Security Service, Inc. dba Allsafe Paging Systems"
101675,Celluar Mobile Systems of St. Cloud General Partnership
101676,"Cellular Paging USA, Inc."
101677,"Free Beeper, Inc."
101678,Superior Communications Technology Corp.
101679,"Mohave Cellular, LP dba Citizens Mohave Cellular"
101680,"Nextwave Telecom, Inc. dba Nextwave Wireless"
101681,"Helmsco, Inc."
101682,"Northstar Technology, LLC"
101683,"JSM Tele-Page, Inc."
101684,Gulf Coast Wireless Limited Partnership
101685,"Unicom Paging Network of Texas, Inc."
101686,"Paging Tulsa, Inc."
101687,R and G Distributor's
101688,Cellpage of Minden
101689,"Executive Electronics & Communications Network, Inc."
101690,METROTEL
101691,"Mid-State Paing, Inc. / Mid-State Mobile Relay"
101692,A Beep LLC
101694,"Kansas Personal Communications Services, Ltd."
101695,"Radiocall Service and Systems, Inc."
101696,"United Companies, Inc."
101697,"Kinder, Robert A. dba Total Communication Systems"
101698,"Corr Wireless Communications, LLC"
101699,"Star Net Paging, Inc."
101700,"Value Page, Inc."
101701,"Air Free Paging, Inc."
101702,Pagepro Corporation
101703,"Westar Communications, Inc."
101704,Sheets Communications
101705,Southern Illinois Rsa Partnership
101706,"One Call, LLC"
101707,"Paging Dimensions, Inc"
101708,"Mobile Electronics, Inc."
101709,"Dial-A-Beeper, Inc."
101710,"Litelco Communications, Inc."
101711,"N.E. Colorado Cellular, Inc. dba Cellular One of N.E. Colorado"
101712,"Qwest Wireless, LLC"
101713,K.T.W. International Corp.
101714,"Capitol Radiotelephone Co., Inc."
101715,"Data Page, Inc."
101716,"Pro Page Partners, LLC"
101717,Mobile Partners Corp.
101718,"Cordova Wireless Communications, Inc."
101719,"Sharp Communication, Inc."
101720,Versatel Communications
101721,"J.E.R. Beepers, Inc. dba Rainbow Paging, Inc."
101722,"Electronic Systems Co., Inc."
101723,"Air & Wire Network Communications, Inc. dba In-Touch Communions"
101724,"NPI Wireless, A Divisionof Noverr Publishing, Inc."
101725,Communications Unlimited
101726,"Touch Tone Interactive, Inc."
101727,"Alger Communications, Inc."
101728,"Ameripage, Inc."
101729,Express Message Corporaton
101730,A Beep Away
101731,"Windkeeper Communications, Inc."
101732,"Leflore Communications, Inc."
101733,"Winsome Paging, Inc."
101734,"Aquis Communications, Inc."
101735,"Keystone Wireless, Inc."
101735,"Keystone Wireless, Inc."
101736,"MTPCS, LLC"
101737,Teletec Communications
101738,MRCC dba Unicel
101739,"Communications Equipment & Services, Inc."
101740,"Digitcom Services, Inc."
101741,"Telepersonal Communications, Inc."
101742,"Transit Communications USA, LP"
101743,"Douglas Telecommunications, Inc."
101744,"Borinquen Beepers, Inc."
101745,"Airphone, Inc."
101746,"Advantage Cellular Systems, Inc."
101747,"Anserphone of Natchez, Inc. dba Metro Communication Services"
101748,Rodney Shepardson dba Business Radio Service
101749,"Midwest Wireless Communications, LLC"
101750,"East Kentucky Network, LLC dba Appalachian Wireless"
101751,"Central Cellular, Inc. - OK"
101752,"Bailey's Communications & Electronics, Inc."
101753,"WCS Communications, Inc."
101754,"Cook Telecom, Inc."
101755,"All Florida Paging, Inc."
101756,"Silver Strand Enterprises, LLC"
101757,"Gulfcoast Paging, Inc."
101758,El Dorado Cellular dba Mountain Cellular
101759,"Tern Wireless, LP"
101760,"21st Century Wireless Group, Inc."
101761,John C. Aegerter dba Air Page
101762,"Telepage Communication System, Inc."
101763,Globalstar Canada Company
101764,"Consolidated Communications Networks, Inc. - ND"
101765,"Long Lines Metro, LLC - SD"
101766,"Communication Options, Inc."
101767,Comav Corporation
101768,"U.S. Link, Inc."
101769,"R&B Network, Inc"
101770,"Independent Networks, LLC"
101772,"Brooks Fiber Communications - Ld, Inc. dba MFS of Rochester"
101773,Bluegrass Wireless LLC
101774,"Total Telecommunications Services, Inc."
101775,"Geotek Comm, Inc. (Mobile Carrier)"
101777,"Advanced Network Communications, LLC"
101778,"Tri Tel, Inc."
101779,"Gainesville Regional Utilities, dba Grucom"
101780,Mediaone Telecommunications Corp. Dba At&T Broadband
101781,TCI Telephony Services
101782,"Buckeye Telesystem, Inc. - OH"
101783,"Conxus Spectrum, Inc."
101784,"Airadigm Communications, Inc."
101785,Phone Michigan - MI
101786,"Rainier Connect, Inc. - WA"
101787,Deltacom
101788,Sharon Telephone Company
101789,"Chorus Networks, Inc. - WI"
101790,"W T Services, Inc."
101791,"Mid-Rivers Telephone Cooperative, Inc."
101792,Orlando Telephone Company Affiliated W/ Orlando Bus. Tel. Syst.
101793,"Mid Hudson Communications, Inc."
101794,Saddleback Communications Company - AZ
101795,"Hardy Telecommunications, Inc. - WV"
101798,Prince Ruypert Cty Tel. (Bellcore Assigned)
101799,"Newfoundland Telephone Co., Ltd."
101800,Manitoba Telephone System
101801,"Maritime Telegraph & Telephone, Ltd."
101802,"New Brunswick Telephone, Ltd."
101803,Sasktel
101804,The Corp. of City of Thunder Bay
101805,"Smart City Solutions, LLC - FL"
101806,"Cyber Mesa Computer Systems, Inc."
101807,"Equivoice, LLC - IL"
101808,"Abitibi Price Telephone, Inc."
101809,"Amtelecom, Inc."
101810,"Quadro Communications Co-Operative, Inc."
101811,Brooke Telecom Co-Operative Limited
101812,Bruce Municipal Telephone Systems
101813,Public Utilities Commission of Cochrane
101814,"La Cie De Telephone De Courcelles, Inc."
101815,Dryden Telephones
101816,"Nexicom Telecommunications, Inc."
101817,Gosfield North Communications Co-Operative Limited
101818,"Telephone Guevremont, Inc."
101819,Hay Communications Co-Operative Limited
101820,Huron Telecommunications Co-Operative Limited
101821,Exculink Telecom Inc. - ON
101822,Kenora Municipal Telephone System
101823,"Cie. De Telephone De Lambton, Inc."
101824,"The Lansdowne Rural Telephone Company, Ltd."
101825,"Telephone Milot, Inc."
101826,Mornington Communications Co-Operative Limited
101827,North Frontenac Telephone Corporation Limited
101828,North Renfrew Telephone Company Limited
101829,"Northern Telephone, Ltd."
101830,"O.N.Tel., Inc. dba O.N.Telcom"
101831,"Nexicom Telephones, Inc."
101832,"Peoples Telephone Company of Forest, Inc."
101833,Roxborough Telephone Company Limited
101834,"Le Telephone St-Ephrem, Inc."
101835,"Le Telephone De St-Liboire De Bagot, Inc."
101836,Le Tel. St-Vicotr De Beauce
101837,La Corporation De Telephone De La Baie (1993)
101838,"Sogetel, Inc."
101839,Telebec Limited
101840,Tuckersmith Communications Co-Operative Limited
101841,"La Compagnie De Telephone Upton, Inc."
101842,Cooptel
101843,"La Compagnie De Telephone De Warwick, Inc."
101844,Westport Telephone Company Limited
101845,Wightman Telephone Limited
101846,Jamaica Comm Ltd.
101847,"Maskatel, Inc."
101848,"Compagnie Telephone Nantes, Inc."
101849,"Reserve Long Distance Company, Inc. dba Reserve Telecommunicatio"
101850,Allstream Corp.
101851,Centennial Caribbean Holding Corp. - PR
101852,Videotron Telecom Ltee
101853,"Service Electric Telephone, Inc."
101854,Climax Telephone Company
101856,"Cooperative Communications, Inc."
101857,"Megagate Broadband, Inc. - MS"
101858,"The Telephone Connection Local Services, LLC"
101859,"Falcon Broadband, Inc. - CO"
101860,City of Lakeland
101861,"Iowa Wireless Services, LP"
101862,Crown Cellular & Paging
101863,"Rio Communications, Inc."
101864,"MTE, Inc. dba MTE Paging Network"
101865,"Otter Tail Telcom, Inc. - MN"
101866,Timely Information Corporation
101867,"P.V. Tel., LLC"
101868,"Cheqtel Communications, Inc. - WI"
101869,"Multitechnology Services, LP dba Coserv Broadband Services - TX"
101870,"SCS Communications and Security, Inc. - OR"
101871,"Data Paging, Inc."
101872,"Magnacom Wireless, LLC"
101873,"Sussex Cellular, Inc."
101874,"Telecorp Communications, Inc."
101875,"SunCom Wireless Operating Company, L.L.C."
101876,"Robert L. Coyle, Jr."
101877,"Saint Louis Paging Network, Inc."
101878,"S.M.R. Systems, Inc."
101879,Orion Telecom
101880,Baltimore-Washington Telephone (BWT)
101881,"Matthews Radio Service, Inc. dba Eastern Radio"
101882,"Farmers Cellular Telephone, Inc."
101883,"Cleveland Unlimited, Inc."
101884,"C-I Communications, Inc."
101885,"Turitel, S.A."
101886,"South Dakota Network, LLC"
101887,"Rogers Cantel, Inc."
101888,Quantum Communications Limited
101889,"Comav Telco, Inc."
101890,Iowa Network Services
101891,The Offshore Telephone Company
101892,Bartelco (Ba)
101893,Codetel (Dr)
101894,Grenada Telecom Ltd (Gn)
101895,Jamaica Tel. Co. (Jm)
101896,Telecommmunications Services of Trinidad & Tobago Limited
101897,Tricom (Dr)
101898,"Lincolnville Communications, Inc. - ME"
101899,"NA Communications, Inc."
101900,"Midstate Telecom, Inc. - SD"
101901,"Cellfone, Inc."
101902,"Comsouth Telenet, Inc. - GA"
101903,City of Portland dba Integrated Regional Network Enterprise - OR
101904,Americell PA-3 Limited Partnership
101905,"SkyBest Communications, Inc. - NC"
101906,Iowa RSA 2 Limited Partnership
101907,"All American Cables & Radio, Inc. - DR"
101908,"North Central Communications, Inc. - KY"
101909,Texas RSA 1 Limited Partnership dba XIT Cellular
101910,Osage Municipal Communications Utility - IA
101911,"Metro Southwest PCS, LLP"
101912,"Joseph B. McNeal dba Wavesent, LLC"
101913,Joseph B. McNeal dba PageData
101914,Norcast Communications Corporation - CA
101915,SaskTel
101916,"Next Gen Phone Systems, Inc. - OR"
101917,Algona Municipal Utilities - IA
101918,"Delta Communications, LLC dba Clearwave Communications"
101919,Centennial Digital Jamaica Limited
101919,Centennial Digital Jamaica Limited
101920,Mossel (Jamaica) Limited
101921,Union Telephone Company
101922,Mobility Ltd.
101923,"Surry Telecommunications, Inc. - NC"
101924,"Grand Valley Internet, Inc. - CO"
101925,"Texas RSA, Inc. dba Peoples Wireless Services"
101926,Mississippi Power Company
101927,TeleCayman Limited - CI
101928,"Taos Digital Communications Systems, Inc."
101929,Shaw Telecom Inc. - AB
101930,Index Communication Network Limited - JM
101931,"Wilnet Communications, LLC - OK"
101933,"Poka Lambro Telecommunications, Ltd. dba Digital Cellular of Tex"
101934,"Economitel, C. por A. - DR"
101935,"Palmetto Telephone Communications, LLC - SC"
101936,"Yorkville Telephone Cooperative, Inc."
101937,"CD Telecommunications, LLC - MO"
101938,"NEP, LLC"
101939,Globility Communications Corporation - ON
101940,"Midwest Communications, LLC. dba Comwavz - OH"
101941,"CS Technologies, Inc. - IA"
101942,WestTel Ltd.
101943,"JCM Networking, Inc. dba Southern LEC - NC"
101944,"Taylor Telecommunications, Inc."
101945,Epic Touch Co.
101946,Aliant Telecom (Mobility)
101947,Kaplan Telephone Company
101948,"Wilkes Cellular, Inc."
101949,Yak Canada Local Exchange Carrier Inc.
101950,Intelleq Communications Corporation - OK
101951,"Alaska Wireless Communications, LLC"
101952,"Sagebrush Cellular, Inc."
101954,"Neutral Tandem, LLC"
101955,"Prime Time Ventures, LLC - OR"
101955,"Prime Time Ventures, LLC - OR"
101956,North Rock Communications Ltd.
101957,Citizens Communications Corporation - VA
101958,Telecommunications Services of Trinidad & Tobago Limited
101959,"Socket Telecom, LLC - MO"
101960,"Missouri Valley Communications, Inc."
101961,"LBH, LLC dba Cameron Communications - LA"
101962,N5 Systems Ltd. - JM
101963,"Merrimac Communications, Ltd. - WI"
101964,Drenthe Telephone Company - MI
101966,Orange (Dominica) Limited
101967,"InTTec, Inc. - WY"
101968,"HunTel CableVision, Inc. dba HunTel Communications - NE"
101969,"Endless Mountains Wireless, LLC"
101970,Town of Pineville dba PTC Communications - NC
101971,"Sunbeach Communications, Inc."
101972,"Davidson Telecom, LLC - MO"
101973,"University Telcom, Inc. - KY"
101974,MTS Communications Inc.
101975,NORFOLK COUNTY INTERNET INC
101976,"Awesome Paging, Inc."
101977,"Select Connect Communications, LLC - MS"
101978,"Pacific Centrex Services, Inc."
101979,"E. Ritter Communications, Inc. dba Ritter Communications, Inc. -"
101980,"Metropolitan Telecommunications, Inc."
101981,"FTC Diversified Services, Inc."
101983,"Ready Telecom, Inc. - NC"
101984,EasyTEL Communications Carrier Corporation - OK
101985,"Goldstar Communications, LLC - OH"
101986,GT Group Telecom Services Corp.
101987,"Piedmont Rural Tel. Coop., Inc."
101988,"Litestream Technologies, LLC - FL"
101989,"Wes-Tex Telecommunications, Inc."
101990,"IdaComm, Inc."
101991,"NTWS Digital Broadband, Inc. - TX"
101992,Digicel Limited
101992,Digicel Limited
101992,Digicel Limited
101992,Digicel Limited
101992,Digicel Limited
101992,Digicel Limited
101993,"Saturn Telecommunication Services, Inc. - FL"
101994,"GTC, Inc."
101995,"United Telecom, Inc."
101996,"ICON Telecom, Inc. - OK"
101997,"Fairfield Communications, Inc. - SC"
101998,"GSC Telecommunications, Inc. - NC"
101999,"Volunteer First Services, Inc. - TN"
102000,"East Tennessee Network, LLC"
102001,"Tier 3 Communications, Inc. - FL"
102002,"Hayneville Fiber Transport, Inc. - AL"
102003,"South Carolina Net, Inc. - SC"
102004,"CommPartners, LLC"
102005,"Bright CLEC, LLC - OH"
102006,US LEC Corp
102007,"Vivid Networks, Inc. - MT"
102008,"IT&E Overseas, Inc."
102009,"Ohio Telecom, Inc. - OH"
102010,"Freedom Ring Communications, LLC"
102011,Full Service Computing Corporation - PA
102012,"Win.Net Telecommunications, Inc."
102012,"Win.Net Telecommunications, Inc."
102013,"Lee's Communications, LLC"
102014,"VoIP Services, LLC - TX"
102015,"I-55 Telecommunications, LLC - LA"
102015,"I-55 Telecommunications, LLC - LA"
102016,"CEI Networks, Inc. - PA"
102017,"Volo Communications, Inc."
102018,"Tim Ron Enterprises, LLC - TX"
102019,Myatel Corporation - FL
102020,"CTC Exchange Services, Inc."
102021,"T2 Communications, LLC - MI"
102022,"CT Communications Network, Inc. - OH"
102023,"Bluegrass Telephone Company, Inc. - KY"
102024,"Telepak Networks, Inc."
102025,"OneEighty Networks, Inc."
102026,"WPTI Telecom, LLC - NV"
102027,"Farmers Mutual Telephone Company, Inc."
102029,Citizens Telecommunications Company dba Frontier Communications
102030,Mpower Communications Corp. - Overall
102032,Mobile Satellite Ventures Subsidiary LLC
102033,"Public Service Communications, Inc. - LA"
102034,"Airgate Wireless, LLC"
102035,"PrimeTel Communications, Inc."
102036,Boost Mobile - IDEN
102036,Boost Mobile - IDEN
102037,Virgin Mobile Canada
102038,"SKT, Inc. - KS"
102039,"Empire One Telecommunications, Inc. - NY"
102040,Carr Telephone Company - MI
102041,"EC-Eye Communication and Technology, Inc. - NJ"
102042,IDT America Corp.
102043,City of Burlington dba Burlington Telecom - VT
102044,"Optivon Telecommunications Services, Inc. - PR"
102045,"D-Tel, LLC"
102046,Reedsburg Utility Commission - WI
102047,City of Windom - MN
102048,"Frontera Telecommunications, Inc. - TX"
102049,"Mescalero Apache Telecom, Inc. - NM"
102050,Wilderness Valley Telephone Company
102051,Wightman Communications Ltd. - ON
102052,"Nextera Communications, LLC - MN"
102053,"Las Vegas Telephone, Inc. - NV"
102054,"Coral Wireless, LLC"
102055,"SLIC Network Solutions, Inc. - NY"
102056,"Digital Telecommunications, Inc."
102057,Asotin Tel Co
102058,"LH Telecom, Inc."
102059,"Matraex, Inc. - ID"
102060,"United Communications, Inc. dba UNICOM"
102061,"ETC Communications, L.L.C."
102063,"Dialog Telecommunications, Inc. - KY"
102064,Telefonica Larga Distancia de Puerto Rico - PR
102065,"Desktop Media, Inc. - MN"
102066,NetSpan Corporation dba Foremost Telecommunications - TX
102067,"Megaclec, Inc. - MA"
102068,"Zenk Group, Ltd. dba Planet Access - MI"
102069,St. Olaf College - MN
102070,"TX-11 Acquisition, LLC"
102071,"Gold Star Communications, LLC"
102072,Great Lakes Communication Corp. - IA
102073,"Vantage Telecom, LLC dba Newroads Telecom"
102074,NTS Services Corp. - IL
102075,"North Sight Communictions, Inc."
102076,"Access Integrated Networks, Inc."
102077,"PVT Networks, Inc. - NM"
102078,"Metrostat Communications, Inc. - NC"
102079,"TeleWise, LLC - WA"
102080,"HRS Internet, LLC dba LightBound - IN"
102081,"CMC Telecom, Inc. - MI"
102082,"MTCO Communications, Inc."
102083,Fones 4 All Corp - CA
102084,"Digital Connections, Inc. - WV"
102085,"Access One, Inc."
102086,"Island Page, Inc."
102088,"Vidia Communications, Inc. - OK"
102089,"Syringa Networks, LLC"
102090,"Home Town Telephone, LLC - FL"
102091,"Southern Telcom Network, Inc."
102092,UTS-CariGlobe Mobile Services Limited
102093,"Rural Cellular Corporation dba RCC Network, Inc."
102094,"Wave Runner, LLC"
102095,"PRT Larga Distancia, Inc. - PR"
102096,"Sancom, Inc. d/b/a Mitchell Telecom - SD"
102097,"Allo Communications, LLC"
102098,"Home Telecom, LLC - SC"
102099,"Crocker Telecommunications, LLC - MA"
102100,Killduff Telephone Company
102101,"Hiawatha Broadband Communications, Inc. - MN"
102102,"DakotaComm, LLC - SD"
102103,"NationsLine Michigan, Inc. - MI"
102104,"Elbert County Wireless, LLC"
102105,"Acertion Connect, Inc. - NV"
102106,"Accessible Wireless, LLC"
102107,"Prairie Stream Communications, Inc. - KS"
102108,"National Telecom & Broadband Services, LLC"
102109,"United Systems Access Telecom, Inc."
102110,"Telephone Drummond, Inc."
102111,Means (AT&T & Neca Using Same #)
102112,"iLoka, Inc. dba Microtech-Tel - CO"
102113,"TCAST Communication, Inc. - CA"
102114,"Xchange Telecom, Corp."
102115,"Lightspeed Telecom, LLC - IL"
102116,"Midwest Telecom of America, Inc. - IN"
102117,"Utility Telephone, Inc. - CA"
102118,Anew Telecommunications Corporation dba Call America - CA
102119,"Automotive Experts Group, Inc. dba Bend Data Center - OR"
102120,DSCI Corporation
102121,"Page Plus, Inc."
102122,"WorldNet Telecommunications, Inc. - PR"
102123,"Digital Network Access Communications, Inc. - IL"
102124,"Xtel Communications, Inc."
102125,Bristol Virginia Utilities - VA
102127,"Central Wisconsin Communications, Inc. - WI"
102128,RedSquare Corporation
102129,"Aztech Communications, Inc - AZ"
102130,"WTC Communications, Inc. - KS"
102131,"Red-Ban Communications, LLC - ID"
102132,Mpower Networks Services Inc. - CA
102133,"Direct Communications Cedar Valley, LLC"
102134,"CSTC, LLC - NY"
102135,San Diego Tel.
102136,"Bernard, Inc."
102137,"Rystec, Inc."
102138,"Vitelcom Cellular, Inc."
102139,Florida Phone Service Inc.
102140,"Alpha Phone, Inc."
102141,Reasnor Telephone Co.
102142,Biddeford Internet Corp.
102143,"Indigo Wireless, Inc."""
102144,Arialink Telecom
102145,Telecom Services of the Lowcountry - SC
102146,AmeriMex Communciations Corp.
102147,Hunt Telecom
102148,"Troy Cablevision, Inc."
102149,"Remi Retail Communcations, LLC"
102150,U4COM
102151,Quicksilver Technologies Limited
102152,C-COM - CO
102153,"Youghiogheny Communications-Texas, LLC"
102154,DMR Communications Inc.
102155,"XATel, LLC - ME"
102156,Epicus Communications Group
102157,NewGen Technologies Company Limited
102158,Cactus International
102159,Reliant Enterprise Communications Limited
102160,ZippyTech Incorporated
102161,Ymax Communications Corp.
102162,360networks (USA) inc.
102163,Independence Telecommunications Utility
102164,"Eltopia Communications, LLC"
102165,Veracity Communications
102166,"Ironhorse Services, LLC"
102167,Sharenet Communications Company.
102168,Callis Communications
102169,People's Telecom Limited.
102170,Columbus Communications Jamaica Limited
102171,"Broadband Cable Telecommunications, LLC"
102172,"Intelligent Community Services, Inc."
102173,MInet
102174,REI Communications.
102175,"ElectroNet Intermedia Consulting, Inc. - FL."
102176,Hopi Telecommunications Incorporated -AZ
102177,Fort Jennings Telephone Company - OH
102178,Long Lines Wireless
102179,Aventure Communication Technology L.L.C - IA
102180,"Duckworth Enterprises, LLC - OH"
102181,"Citistream Communications, Inc. - NE"
102182,Adak Telephone Utility
